n0,g69,g75
n1,g39,g6
n2,g57,g31
n3,g78,g96
n4,g51,g44
n5,g65,g89
n6,g52,g39
n7,g80,g78
n8,g83,g17
n9,g20,g34
n10,g87,g20
n11,g56,g3
n12,g66,g93
n13,g8,g32
n14,g16,g12
n15,g74,g93
n16,g82,g12
n17,g36,g98
n18,g23,g54
n19,g98,g24
n20,g53,g0
n21,g9,g14
n22,g47,g94
n23,g52,g98
n24,g99,g12
n25,g67,g0
n26,g37,g21
n27,g91,g56
n28,g61,g15
n29,g57,g53
n30,g72,g50
n31,g31,g97
n32,g76,g83
n33,g18,g79
n34,g0,g40
n35,g92,g96
n36,g28,g24
n37,g53,g92
n38,g53,g89
n39,g20,g8
n40,g58,g84
n41,g43,g87
n42,g73,g53
n43,g50,g85
n44,g22,g7
n45,g19,g12
n46,g42,g86
n47,g68,g65
n48,g31,g65
n49,g24,g33
n50,g89,g97
n51,g91,g40
n52,g35,g58
n53,g6,g21
n54,g39,g60
n55,g60,g3
n56,g55,g23
n57,g3,g6
n58,g88,g69
n59,g83,g9
n60,g76,g56
n61,g59,g47
n62,g28,g6
n63,g1,g49
n64,g9,g39
n65,g50,g43
