n0,g67,g72
n1,g18,g25
n2,g87,g45
n3,g49,g1
n4,g4,g46
n5,g76,g2
n6,g73,g16
n7,g96,g75
n8,g15,g46
n9,g57,g7
n10,g65,g17
n11,g45,g51
n12,g60,g63
n13,g35,g8
n14,g20,g64
n15,g93,g78
n16,g46,g99
n17,g7,g89
n18,g62,g51
n19,g37,g64
n20,g30,g2
n21,g5,g10
n22,g81,g94
n23,g31,g46
n24,g11,g37
n25,g58,g64
n26,g80,g25
n27,g80,g71
n28,g84,g60
n29,g80,g23
n30,g85,g30
n31,g28,g31
n32,g21,g85
n33,g57,g41
n34,g49,g95
n35,g36,g33
n36,g63,g29
n37,g34,g74
n38,g69,g91
n39,g23,g26
n40,g58,g85
n41,g44,g75
n42,g5,g15
n43,g75,g90
n44,g85,g52
n45,g99,g39
n46,g98,g76
n47,g70,g15
n48,g0,g78
n49,g58,g56
n50,g28,g34
n51,g11,g27
n52,g65,g22
n53,g31,g79
n54,g90,g19
n55,g12,g61
n56,g53,g58
n57,g14,g0
n58,g13,g74
n59,g50,g51
n60,g12,g93
n61,g7,g21
n62,g79,g23
n63,g56,g74
n64,g13,g87
n65,g24,g92
