n70,g90,g13
n65,g47,g39
n6,g27,g41
n35,g87,g9
n4,g98,g42
n32,g93,g98
n72,g16,g8
n74,g19,g99
n26,g72,g60
n21,g86,g35
n60,g44,g45
n20,g80,g24
n73,g95,g31
n51,g99,g62
n69,g70,g49
n71,g53,g83
n28,g47,g84
n77,g21,g51
n14,g21,g93
n45,g26,g30
n39,g95,g1
n5,g42,g33
n23,g66,g22
n24,g82,g47
n54,g52,g25
n16,g10,g77
n17,g43,g11
n18,g1,g87
n63,g80,g4
n9,g83,g81
n25,g11,g94
n30,g76,g61
n31,g39,g97
n10,g40,g57
n43,g21,g29
n68,g82,g46
n34,g15,g38
n8,g59,g48
n53,g42,g20
n55,g60,g14
n38,g27,g14
n33,g74,g56
n62,g19,g86
n11,g4,g91
n27,g46,g86
n50,g16,g92
n44,g41,g36
n12,g19,g27
n67,g69,g40
n75,g9,g77
n0,g59,g49
n22,g44,g10
n58,g67,g81
n36,g85,g51
n42,g51,g44
n61,g97,g43
n78,g73,g82
n3,g93,g28
n29,g36,g76
n47,g31,g12
n49,g8,g37
n52,g55,g20
n59,g12,g85
n57,g21,g65
n66,g84,g62
n37,g6,g27
n13,g93,g24
n40,g31,g85
n19,g63,g90
n46,g48,g42
n7,g24,g37
n15,g5,g36
n48,g83,g57
n41,g96,g99
n76,g69,g75
n64,g14,g41
n56,g7,g93
n2,g55,g16
n1,g64,g34
