n70,g4,g43
n65,g90,g56
n6,g85,g51
n35,g12,g68
n4,g65,g66
n32,g94,g64
n26,g80,g2
n21,g37,g92
n60,g79,g87
n20,g47,g57
n51,g60,g63
n69,g65,g31
n28,g28,g19
n14,g66,g75
n45,g31,g90
n39,g53,g54
n5,g94,g9
n23,g77,g94
n24,g24,g80
n54,g35,g99
n16,g43,g49
n17,g36,g37
n18,g33,g38
n63,g75,g70
n9,g62,g59
n25,g88,g92
n30,g89,g46
n31,g39,g51
n10,g29,g44
n43,g66,g82
n68,g83,g9
n34,g30,g44
n8,g1,g21
n53,g63,g16
n55,g58,g44
n38,g14,g86
n33,g43,g27
n62,g21,g3
n11,g84,g98
n27,g25,g87
n50,g1,g25
n44,g16,g20
n12,g61,g3
n67,g19,g88
n0,g16,g5
n22,g37,g51
n58,g44,g41
n36,g6,g4
n42,g16,g45
n61,g61,g91
n3,g51,g95
n29,g65,g68
n47,g46,g87
n49,g76,g69
n52,g68,g73
n59,g48,g11
n57,g94,g8
n66,g43,g24
n37,g60,g89
n13,g17,g48
n40,g26,g87
n19,g64,g82
n46,g3,g91
n7,g41,g56
n15,g95,g87
n48,g98,g72
n41,g72,g92
n64,g5,g72
n56,g65,g23
n2,g84,g95
n1,g49,g23
