n70,g38,g89
n65,g39,g94
n6,g25,g29
n35,g19,g9
n4,g5,g75
n32,g52,g99
n26,g51,g67
n21,g31,g46
n60,g60,g94
n20,g83,g93
n51,g27,g84
n69,g18,g17
n28,g55,g59
n14,g18,g25
n45,g18,g47
n39,g39,g13
n5,g6,g69
n23,g11,g42
n24,g30,g0
n54,g31,g48
n16,g77,g5
n17,g77,g16
n18,g82,g85
n63,g40,g24
n9,g55,g5
n25,g92,g15
n30,g23,g36
n31,g15,g54
n10,g33,g77
n43,g92,g37
n68,g33,g7
n34,g28,g85
n8,g16,g6
n53,g48,g91
n55,g93,g96
n38,g67,g42
n33,g96,g42
n62,g63,g70
n11,g14,g83
n27,g47,g44
n50,g54,g82
n44,g23,g57
n12,g76,g59
n67,g29,g19
n0,g12,g27
n22,g65,g24
n58,g10,g67
n36,g30,g75
n42,g33,g81
n61,g2,g90
n3,g22,g23
n29,g5,g95
n47,g76,g85
n49,g2,g68
n52,g99,g42
n59,g56,g42
n57,g33,g48
n66,g67,g72
n37,g87,g22
n13,g14,g67
n40,g77,g27
n19,g71,g81
n46,g83,g3
n7,g31,g51
n15,g60,g66
n48,g47,g38
n41,g39,g2
n64,g48,g73
n56,g56,g81
n2,g52,g17
n1,g11,g46
