n70,g5,g59
n65,g97,g64
n6,g76,g23
n35,g11,g57
n4,g42,g93
n32,g94,g35
n26,g98,g48
n21,g84,g13
n60,g2,g57
n20,g77,g90
n51,g80,g47
n69,g85,g98
n28,g45,g96
n14,g61,g40
n45,g76,g13
n39,g8,g35
n5,g42,g63
n23,g17,g44
n24,g98,g76
n54,g94,g73
n16,g57,g72
n17,g75,g12
n18,g76,g42
n63,g26,g40
n9,g19,g99
n25,g60,g3
n30,g18,g85
n31,g46,g80
n10,g36,g31
n43,g72,g49
n68,g1,g47
n34,g58,g35
n8,g13,g53
n53,g68,g93
n55,g11,g76
n38,g11,g8
n33,g20,g63
n62,g98,g84
n11,g67,g47
n27,g49,g29
n50,g41,g50
n44,g83,g28
n12,g36,g68
n67,g94,g28
n0,g19,g92
n22,g15,g78
n58,g19,g10
n36,g34,g47
n42,g51,g85
n61,g84,g69
n3,g40,g90
n29,g9,g87
n47,g19,g50
n49,g8,g26
n52,g95,g23
n59,g93,g1
n57,g16,g18
n66,g52,g68
n37,g20,g18
n13,g21,g90
n40,g60,g84
n19,g37,g62
n46,g87,g0
n7,g21,g3
n15,g34,g90
n48,g4,g43
n41,g22,g87
n64,g78,g37
n56,g83,g60
n2,g35,g47
n1,g12,g5
