n0,g30,g71
n1,g70,g72
n2,g15,g11
n3,g68,g86
n4,g72,g96
n5,g24,g30
n6,g22,g9
n7,g81,g37
n8,g95,g17
n9,g59,g29
n10,g53,g41
n11,g71,g1
n12,g80,g90
n13,g54,g18
n14,g9,g15
n15,g24,g77
n16,g46,g35
n17,g24,g36
n18,g42,g24
n19,g15,g23
n20,g41,g99
n21,g63,g27
n22,g75,g18
n23,g42,g96
n24,g38,g60
n25,g26,g12
n26,g21,g61
n27,g55,g43
n28,g25,g13
n29,g55,g73
n30,g85,g50
n31,g7,g63
n32,g44,g67
n33,g65,g51
n34,g8,g59
n35,g36,g52
n36,g98,g84
n37,g87,g66
n38,g11,g2
n39,g47,g38
n40,g36,g88
n41,g54,g16
n42,g64,g14
n43,g98,g22
n44,g20,g85
n45,g1,g38
n46,g9,g55
n47,g42,g93
n48,g16,g27
n49,g70,g77
n50,g44,g86
n51,g33,g49
n52,g5,g91
n53,g41,g16
n54,g91,g60
n55,g19,g78
n56,g63,g13
n57,g67,g38
n58,g23,g45
n59,g14,g7
n60,g59,g12
n61,g5,g56
n62,g52,g43
n63,g86,g65
n64,g52,g10
n65,g22,g64
n66,g31,g76
n67,g42,g0
n68,g64,g92
