n0,g68,g55
n1,g73,g81
n2,g27,g0
n3,g12,g74
n4,g7,g93
n5,g78,g83
n6,g11,g62
n7,g61,g94
n8,g91,g74
n9,g91,g28
n10,g9,g35
n11,g51,g88
n12,g91,g97
n13,g58,g75
n14,g23,g69
n15,g38,g10
n16,g81,g13
n17,g86,g90
n18,g43,g76
n19,g77,g18
n20,g87,g56
n21,g93,g16
n22,g93,g70
n23,g49,g53
n24,g91,g89
n25,g89,g71
n26,g23,g29
n27,g93,g53
n28,g29,g58
n29,g3,g25
n30,g89,g3
n31,g38,g88
n32,g20,g43
n33,g2,g52
n34,g72,g98
n35,g28,g49
n36,g61,g21
n37,g6,g28
n38,g37,g87
n39,g63,g47
n40,g24,g6
n41,g51,g45
n42,g73,g14
n43,g39,g90
n44,g17,g80
n45,g37,g30
n46,g33,g31
n47,g58,g72
n48,g5,g19
n49,g83,g33
n50,g22,g88
n51,g57,g40
n52,g86,g45
n53,g27,g19
n54,g40,g62
