n0,g44,g27
n1,g93,g33
n2,g43,g44
n3,g59,g53
n4,g69,g87
n5,g80,g43
n6,g14,g83
n7,g84,g90
n8,g13,g41
n9,g75,g45
n10,g9,g64
n11,g90,g5
n12,g68,g31
n13,g25,g41
n14,g64,g7
n15,g92,g86
n16,g49,g59
n17,g46,g39
n18,g58,g65
n19,g22,g68
n20,g89,g79
n21,g47,g45
n22,g57,g0
n23,g11,g80
n24,g87,g10
n25,g26,g17
n26,g7,g97
n27,g23,g73
n28,g58,g61
n29,g76,g35
n30,g43,g34
n31,g34,g57
n32,g67,g75
n33,g30,g36
n34,g15,g61
n35,g48,g37
n36,g36,g75
n37,g91,g14
n38,g86,g28
n39,g49,g79
n40,g71,g80
n41,g29,g46
n42,g65,g48
n43,g36,g55
n44,g92,g24
n45,g21,g56
n46,g16,g95
n47,g92,g33
n48,g21,g64
n49,g53,g65
n50,g20,g97
n51,g14,g93
n52,g64,g81
n53,g49,g6
n54,g55,g95
