n0,g6,g20
n1,g70,g40
n2,g85,g48
n3,g28,g37
n4,g80,g82
n5,g95,g73
n6,g38,g67
n7,g74,g86
n8,g44,g90
n9,g85,g57
n10,g94,g98
n11,g69,g23
n12,g19,g30
n13,g41,g49
n14,g66,g95
n15,g0,g3
n16,g81,g70
n17,g57,g87
n18,g34,g77
n19,g91,g66
n20,g89,g77
n21,g37,g40
n22,g10,g23
n23,g49,g1
n24,g7,g62
n25,g34,g87
n26,g34,g71
n27,g38,g25
n28,g26,g37
n29,g59,g41
n30,g44,g40
n31,g58,g88
n32,g31,g25
n33,g30,g59
n34,g6,g18
n35,g20,g77
n36,g92,g42
n37,g11,g45
n38,g61,g63
n39,g91,g79
n40,g22,g17
n41,g45,g0
n42,g0,g95
n43,g58,g66
n44,g9,g35
n45,g76,g51
n46,g13,g25
n47,g35,g16
n48,g46,g81
n49,g64,g82
n50,g10,g38
n51,g0,g96
n52,g94,g16
n53,g21,g49
n54,g49,g22
