n0,g90,g98
n1,g48,g89
n2,g20,g70
n3,g89,g27
n4,g62,g32
n5,g8,g79
n6,g37,g93
n7,g84,g10
n8,g94,g57
n9,g19,g96
n10,g41,g52
n11,g63,g49
n12,g16,g10
n13,g38,g54
n14,g63,g52
n15,g77,g12
n16,g69,g75
n17,g89,g57
n18,g11,g20
n19,g98,g13
n20,g32,g40
n21,g70,g81
n22,g24,g53
n23,g34,g65
n24,g71,g12
n25,g37,g20
n26,g2,g49
n27,g64,g59
n28,g26,g72
n29,g83,g46
n30,g85,g81
n31,g3,g50
n32,g28,g88
n33,g44,g86
n34,g10,g59
n35,g35,g77
n36,g26,g39
n37,g92,g23
n38,g80,g19
n39,g32,g31
n40,g67,g30
n41,g0,g89
n42,g9,g97
n43,g27,g1
n44,g93,g4
