n0,g74,g84
n1,g52,g0
n2,g18,g44
n3,g95,g82
n4,g20,g62
n5,g79,g86
n6,g76,g41
n7,g53,g14
n8,g8,g96
n9,g44,g72
n10,g60,g25
n11,g28,g30
n12,g94,g85
n13,g61,g0
n14,g14,g42
n15,g78,g5
n16,g51,g16
n17,g25,g30
n18,g32,g53
n19,g81,g9
n20,g55,g95
n21,g61,g29
n22,g57,g93
n23,g22,g5
n24,g23,g11
n25,g95,g59
n26,g34,g81
n27,g41,g21
n28,g99,g26
n29,g37,g79
n30,g18,g51
n31,g14,g23
n32,g5,g4
n33,g1,g30
n34,g75,g8
n35,g81,g99
n36,g1,g60
n37,g28,g62
n38,g10,g48
n39,g99,g33
n40,g92,g29
n41,g15,g20
n42,g61,g42
n43,g99,g52
n44,g48,g28
