n0,g19,g23
n1,g74,g56
n2,g35,g62
n3,g86,g96
n4,g44,g14
n5,g83,g21
n6,g64,g60
n7,g51,g85
n8,g97,g19
n9,g8,g75
n10,g75,g39
n11,g70,g91
n12,g29,g54
n13,g26,g16
n14,g9,g25
n15,g65,g52
n16,g55,g41
n17,g13,g86
n18,g69,g94
n19,g81,g76
n20,g48,g31
n21,g25,g71
n22,g20,g60
n23,g55,g46
n24,g76,g53
n25,g56,g34
n26,g57,g22
n27,g49,g79
n28,g15,g80
n29,g99,g31
n30,g26,g95
n31,g23,g12
n32,g24,g89
n33,g74,g42
n34,g68,g1
n35,g99,g89
n36,g14,g85
n37,g67,g64
n38,g48,g94
n39,g42,g27
n40,g29,g11
n41,g42,g18
n42,g87,g7
n43,g46,g64
n44,g76,g67
