n0,g79,g66
n1,g17,g22
n2,g22,g70
n3,g31,g84
n4,g65,g31
n5,g57,g72
n6,g95,g98
n7,g20,g68
n8,g23,g73
n9,g54,g46
n10,g44,g10
n11,g27,g84
n12,g88,g68
n13,g95,g27
n14,g45,g99
n15,g61,g60
n16,g34,g68
n17,g9,g95
n18,g3,g7
n19,g64,g51
n20,g16,g71
n21,g24,g19
n22,g57,g48
n23,g0,g71
n24,g25,g51
n25,g74,g80
n26,g57,g76
n27,g42,g97
n28,g62,g48
n29,g0,g23
n30,g53,g89
n31,g8,g22
n32,g78,g82
n33,g18,g89
n34,g85,g99
n35,g13,g55
n36,g41,g54
n37,g95,g43
n38,g83,g67
n39,g46,g45
n40,g30,g19
n41,g14,g50
n42,g19,g31
n43,g49,g29
n44,g12,g4
n45,g57,g82
n46,g73,g35
n47,g65,g52
n48,g54,g75
n49,g51,g3
n50,g55,g32
n51,g86,g98
n52,g67,g79
n53,g26,g80
n54,g56,g73
n55,g70,g19
n56,g32,g60
n57,g23,g10
n58,g98,g63
n59,g24,g76
n60,g18,g81
n61,g82,g32
n62,g1,g22
n63,g70,g74
n64,g33,g56
n65,g34,g69
n66,g82,g88
n67,g17,g79
