n0,g66,g7
n1,g23,g66
n2,g91,g81
n3,g54,g57
n4,g91,g11
n5,g30,g90
n6,g21,g6
n7,g46,g9
n8,g21,g25
n9,g71,g79
n10,g96,g68
n11,g18,g41
n12,g7,g63
n13,g98,g23
n14,g8,g30
n15,g81,g20
n16,g82,g78
n17,g87,g37
n18,g32,g39
n19,g17,g67
n20,g55,g99
n21,g53,g58
n22,g78,g99
n23,g18,g66
n24,g46,g65
n25,g35,g59
n26,g74,g47
n27,g30,g71
n28,g89,g65
n29,g42,g27
n30,g46,g72
n31,g83,g38
n32,g64,g70
n33,g63,g89
n34,g74,g44
n35,g54,g88
n36,g14,g81
n37,g72,g1
n38,g76,g77
n39,g77,g46
n40,g58,g12
n41,g36,g88
n42,g84,g93
n43,g50,g8
n44,g37,g61
n45,g13,g5
n46,g29,g54
n47,g56,g82
n48,g12,g56
n49,g8,g57
n50,g18,g99
n51,g36,g12
n52,g86,g68
n53,g37,g97
n54,g15,g11
n55,g4,g82
n56,g54,g21
n57,g71,g23
n58,g38,g64
n59,g25,g89
n60,g88,g92
n61,g24,g2
n62,g53,g61
n63,g44,g92
n64,g69,g96
n65,g31,g55
n66,g37,g20
n67,g97,g35
