n0,g33,g71
n1,g66,g73
n2,g77,g79
n3,g72,g36
n4,g51,g75
n5,g89,g26
n6,g90,g84
n7,g6,g30
n8,g11,g7
n9,g60,g29
n10,g13,g39
n11,g42,g80
n12,g82,g79
n13,g47,g22
n14,g49,g74
n15,g55,g73
n16,g70,g35
n17,g3,g63
n18,g10,g38
n19,g32,g54
n20,g53,g39
n21,g81,g45
n22,g52,g44
n23,g79,g80
n24,g38,g48
n25,g4,g0
n26,g10,g2
n27,g69,g95
n28,g44,g20
n29,g37,g55
n30,g41,g42
n31,g62,g16
n32,g72,g19
n33,g99,g18
n34,g19,g62
n35,g53,g78
n36,g24,g30
n37,g98,g37
n38,g87,g16
n39,g83,g20
n40,g98,g82
n41,g84,g21
n42,g41,g19
n43,g54,g39
n44,g40,g50
n45,g11,g31
n46,g36,g7
n47,g58,g27
n48,g35,g9
