n0,g27,g76
n1,g75,g58
n2,g38,g63
n3,g23,g64
n4,g13,g19
n5,g94,g55
n6,g92,g18
n7,g86,g99
n8,g24,g79
n9,g19,g32
n10,g87,g79
n11,g84,g53
n12,g49,g72
n13,g99,g4
n14,g51,g50
n15,g8,g74
n16,g11,g58
n17,g28,g69
n18,g23,g29
n19,g97,g38
n20,g31,g67
n21,g91,g4
n22,g89,g32
n23,g45,g74
n24,g9,g90
n25,g48,g71
n26,g83,g90
n27,g81,g42
n28,g89,g86
n29,g54,g47
n30,g88,g49
n31,g89,g79
n32,g29,g3
n33,g70,g78
n34,g0,g60
n35,g7,g43
n36,g95,g41
n37,g52,g69
n38,g82,g72
n39,g58,g95
n40,g12,g45
n41,g4,g19
n42,g38,g69
n43,g19,g84
n44,g62,g72
n45,g80,g31
n46,g54,g64
n47,g52,g24
n48,g33,g51
