n0,g25,g9
n1,g66,g79
n2,g96,g49
n3,g10,g91
n4,g6,g16
n5,g51,g21
n6,g76,g21
n7,g12,g16
n8,g71,g85
n9,g57,g14
n10,g39,g14
n11,g41,g98
n12,g98,g63
n13,g76,g14
n14,g67,g31
n15,g36,g71
n16,g79,g71
n17,g45,g60
n18,g26,g94
n19,g58,g71
n20,g91,g19
n21,g1,g44
n22,g11,g14
n23,g65,g18
n24,g55,g51
n25,g55,g21
n26,g73,g50
n27,g96,g83
n28,g63,g62
n29,g31,g91
n30,g3,g32
n31,g66,g18
n32,g65,g41
n33,g64,g8
n34,g14,g49
n35,g58,g1
n36,g77,g81
n37,g70,g85
n38,g52,g99
n39,g13,g52
n40,g69,g10
n41,g70,g71
n42,g40,g80
n43,g37,g23
n44,g5,g10
n45,g6,g73
n46,g68,g21
n47,g66,g87
n48,g97,g96
