n0,g23,g8
n1,g80,g49
n2,g98,g56
n3,g64,g99
n4,g83,g21
n5,g72,g52
n6,g85,g52
n7,g66,g61
n8,g4,g50
n9,g9,g56
n10,g85,g25
n11,g65,g99
n12,g13,g77
n13,g71,g28
n14,g64,g35
n15,g84,g26
n16,g87,g26
n17,g65,g89
n18,g72,g54
n19,g80,g84
n20,g4,g63
n21,g91,g48
n22,g32,g22
n23,g13,g34
n24,g40,g56
n25,g28,g51
n26,g82,g23
n27,g56,g34
n28,g1,g71
n29,g65,g91
n30,g87,g27
n31,g76,g88
n32,g82,g47
n33,g92,g46
n34,g87,g36
n35,g35,g46
n36,g61,g52
n37,g85,g62
n38,g15,g54
n39,g55,g23
n40,g85,g69
n41,g35,g27
n42,g46,g43
n43,g26,g10
n44,g80,g97
n45,g18,g5
n46,g94,g36
n47,g22,g63
