n0,g82,g40
n1,g15,g76
n2,g57,g92
n3,g54,g39
n4,g53,g23
n5,g78,g90
n6,g45,g20
n7,g70,g51
n8,g59,g84
n9,g66,g54
n10,g41,g95
n11,g25,g88
n12,g88,g77
n13,g61,g96
n14,g0,g64
n15,g97,g41
n16,g32,g77
n17,g98,g55
n18,g51,g68
n19,g44,g89
n20,g37,g21
n21,g26,g37
n22,g34,g35
n23,g84,g56
n24,g2,g75
n25,g84,g0
n26,g8,g22
n27,g31,g41
n28,g4,g3
n29,g96,g33
n30,g4,g53
n31,g91,g62
n32,g54,g65
n33,g18,g7
n34,g71,g89
n35,g68,g59
n36,g19,g15
n37,g67,g2
n38,g94,g13
n39,g79,g25
n40,g62,g78
n41,g3,g34
n42,g70,g25
n43,g78,g61
n44,g15,g31
n45,g99,g9
n46,g28,g98
n47,g62,g61
