n0,g40,g13
n1,g32,g33
n2,g45,g89
n3,g93,g40
n4,g39,g81
n5,g98,g95
n6,g8,g24
n7,g45,g0
n8,g63,g3
n9,g88,g0
n10,g1,g22
n11,g95,g30
n12,g28,g35
n13,g46,g80
n14,g86,g94
n15,g90,g94
n16,g63,g70
n17,g99,g97
n18,g58,g14
n19,g94,g98
n20,g13,g82
n21,g92,g22
n22,g9,g29
n23,g63,g39
n24,g72,g5
n25,g19,g48
n26,g69,g30
n27,g15,g65
n28,g5,g27
n29,g68,g57
n30,g83,g2
n31,g82,g39
n32,g98,g72
n33,g56,g46
n34,g15,g93
n35,g96,g98
n36,g79,g67
n37,g31,g69
n38,g37,g50
n39,g89,g61
n40,g36,g51
n41,g89,g34
n42,g52,g72
n43,g83,g96
n44,g96,g86
n45,g52,g20
n46,g19,g29
n47,g15,g72
