n0,g64,g68
n1,g24,g60
n2,g68,g88
n3,g66,g52
n4,g67,g57
n5,g40,g27
n6,g92,g51
n7,g1,g4
n8,g47,g7
n9,g23,g17
n10,g72,g63
n11,g8,g6
n12,g69,g76
n13,g47,g80
n14,g6,g81
n15,g37,g47
n16,g95,g89
n17,g2,g90
n18,g51,g36
n19,g97,g66
n20,g41,g73
n21,g34,g35
n22,g41,g66
n23,g60,g99
n24,g85,g83
n25,g95,g1
n26,g32,g81
n27,g14,g35
n28,g42,g63
n29,g96,g75
n30,g62,g56
n31,g36,g38
n32,g91,g16
n33,g54,g34
n34,g16,g78
n35,g60,g11
n36,g72,g73
n37,g3,g13
n38,g28,g3
n39,g41,g43
n40,g20,g57
n41,g32,g4
n42,g68,g84
n43,g18,g36
n44,g13,g1
n45,g42,g2
n46,g34,g40
n47,g44,g25
