n0,g99,g86
n1,g95,g61
n2,g61,g94
n3,g41,g78
n4,g35,g6
n5,g40,g26
n6,g5,g7
n7,g0,g94
n8,g37,g17
n9,g57,g36
n10,g59,g3
n11,g71,g67
n12,g75,g38
n13,g18,g90
n14,g12,g63
n15,g60,g12
n16,g44,g89
n17,g44,g64
n18,g52,g21
n19,g6,g24
n20,g60,g43
n21,g88,g45
n22,g95,g20
n23,g83,g20
n24,g20,g60
n25,g78,g3
n26,g52,g70
n27,g26,g7
n28,g37,g0
n29,g12,g73
n30,g19,g60
n31,g3,g40
n32,g55,g56
n33,g95,g38
n34,g40,g37
n35,g3,g95
n36,g43,g70
n37,g93,g5
n38,g83,g16
n39,g82,g14
n40,g96,g39
n41,g98,g72
n42,g6,g49
n43,g3,g97
n44,g15,g40
n45,g6,g70
n46,g98,g43
n47,g2,g30
n48,g92,g76
n49,g75,g33
n50,g71,g57
