n0,g52,g93
n1,g61,g26
n2,g9,g7
n3,g0,g34
n4,g0,g80
n5,g59,g24
n6,g79,g75
n7,g84,g25
n8,g98,g44
n9,g60,g46
n10,g76,g61
n11,g78,g55
n12,g79,g82
n13,g90,g18
n14,g5,g66
n15,g34,g8
n16,g70,g33
n17,g30,g74
n18,g22,g10
n19,g62,g99
n20,g93,g24
n21,g51,g98
n22,g92,g85
n23,g5,g68
n24,g2,g40
n25,g71,g8
n26,g96,g71
n27,g65,g94
n28,g90,g34
n29,g15,g9
n30,g14,g58
n31,g62,g95
n32,g5,g77
n33,g78,g8
n34,g6,g30
n35,g33,g95
n36,g92,g25
n37,g94,g11
n38,g33,g40
n39,g88,g56
n40,g93,g40
n41,g99,g47
n42,g84,g22
n43,g26,g62
n44,g89,g19
n45,g28,g46
n46,g99,g80
n47,g5,g75
n48,g85,g17
n49,g77,g63
n50,g13,g78
