n0,g5,g25
n1,g62,g91
n2,g71,g38
n3,g77,g23
n4,g81,g31
n5,g74,g92
n6,g51,g15
n7,g15,g42
n8,g89,g87
n9,g55,g66
n10,g10,g8
n11,g81,g44
n12,g96,g90
n13,g84,g4
n14,g0,g67
n15,g77,g10
n16,g39,g52
n17,g91,g21
n18,g53,g59
n19,g18,g53
n20,g45,g99
n21,g14,g98
n22,g74,g61
n23,g69,g19
n24,g6,g31
n25,g7,g58
n26,g89,g40
n27,g79,g44
n28,g27,g84
n29,g40,g49
n30,g45,g59
n31,g92,g79
n32,g59,g5
n33,g41,g91
n34,g53,g34
n35,g8,g80
n36,g89,g10
n37,g90,g47
n38,g86,g15
n39,g62,g27
n40,g42,g34
n41,g81,g72
n42,g25,g54
n43,g21,g57
n44,g27,g86
n45,g12,g8
n46,g37,g78
n47,g96,g43
n48,g52,g56
n49,g83,g14
n50,g19,g32
