n0,g35,g73
n1,g17,g20
n2,g15,g90
n3,g55,g67
n4,g19,g1
n5,g84,g29
n6,g74,g94
n7,g75,g77
n8,g4,g38
n9,g99,g86
n10,g49,g74
n11,g44,g57
n12,g6,g97
n13,g96,g9
n14,g33,g69
n15,g87,g41
n16,g43,g99
n17,g45,g40
n18,g30,g57
n19,g12,g58
n20,g30,g9
n21,g85,g49
n22,g32,g34
n23,g59,g13
n24,g1,g79
n25,g42,g82
n26,g58,g65
n27,g78,g95
n28,g39,g89
n29,g56,g88
n30,g44,g88
n31,g47,g37
n32,g88,g81
n33,g78,g79
n34,g75,g22
n35,g50,g41
n36,g55,g68
n37,g65,g33
n38,g5,g59
n39,g76,g79
n40,g12,g81
n41,g96,g66
n42,g81,g37
n43,g60,g43
n44,g29,g26
n45,g4,g32
n46,g58,g98
n47,g43,g88
n48,g58,g71
n49,g11,g3
n50,g76,g19
n51,g44,g47
