n0,g88,g24
n1,g82,g56
n2,g30,g58
n3,g50,g35
n4,g13,g47
n5,g60,g30
n6,g62,g59
n7,g90,g98
n8,g57,g8
n9,g20,g91
n10,g1,g11
n11,g36,g85
n12,g27,g15
n13,g42,g66
n14,g92,g9
n15,g29,g87
n16,g15,g45
n17,g83,g87
n18,g10,g54
n19,g61,g16
n20,g24,g61
n21,g38,g10
n22,g82,g9
n23,g85,g72
n24,g79,g55
n25,g30,g76
n26,g13,g57
n27,g62,g69
n28,g45,g12
n29,g91,g58
n30,g90,g53
n31,g95,g72
n32,g87,g96
n33,g99,g53
n34,g45,g51
n35,g14,g90
n36,g32,g98
n37,g90,g12
n38,g6,g78
n39,g53,g35
n40,g0,g54
n41,g16,g13
n42,g72,g81
n43,g1,g56
n44,g34,g37
n45,g1,g81
n46,g74,g43
n47,g70,g79
n48,g43,g70
n49,g13,g74
n50,g10,g84
n51,g26,g11
n52,g93,g1
n53,g23,g94
n54,g71,g20
n55,g95,g47
n56,g2,g37
n57,g92,g10
n58,g26,g20
n59,g21,g4
n60,g6,g56
n61,g2,g23
n62,g68,g85
n63,g96,g14
n64,g24,g36
n65,g95,g1
n66,g84,g73
n67,g47,g73
