n0,g6,g56
n1,g49,g90
n2,g91,g26
n3,g57,g77
n4,g74,g73
n5,g25,g97
n6,g8,g76
n7,g41,g46
n8,g64,g96
n9,g45,g31
n10,g49,g94
n11,g57,g14
n12,g10,g88
n13,g27,g12
n14,g15,g86
n15,g4,g50
n16,g56,g65
n17,g90,g15
n18,g20,g37
n19,g73,g8
n20,g42,g83
n21,g0,g65
n22,g43,g94
n23,g17,g57
n24,g68,g74
n25,g52,g16
n26,g38,g32
n27,g92,g96
n28,g84,g62
n29,g70,g98
n30,g97,g29
n31,g19,g85
n32,g77,g31
n33,g36,g34
n34,g91,g88
n35,g62,g34
n36,g59,g29
n37,g71,g76
n38,g23,g5
n39,g8,g59
n40,g11,g12
n41,g91,g69
n42,g87,g19
n43,g84,g3
n44,g53,g6
n45,g21,g73
n46,g22,g61
n47,g43,g58
n48,g29,g81
n49,g49,g50
n50,g48,g96
n51,g33,g84
n52,g27,g26
n53,g48,g81
n54,g11,g17
n55,g89,g29
n56,g75,g47
n57,g88,g36
n58,g44,g81
n59,g80,g90
n60,g29,g36
n61,g64,g50
n62,g69,g16
n63,g28,g79
n64,g52,g62
n65,g83,g28
n66,g3,g79
n67,g45,g89
