n0,g64,g25
n1,g57,g8
n2,g84,g29
n3,g31,g99
n4,g51,g3
n5,g28,g40
n6,g41,g96
n7,g51,g62
n8,g69,g29
n9,g72,g13
n10,g80,g81
n11,g91,g86
n12,g75,g81
n13,g23,g4
n14,g90,g79
n15,g35,g2
n16,g58,g18
n17,g83,g18
n18,g52,g95
n19,g48,g36
n20,g86,g15
n21,g88,g7
n22,g5,g16
n23,g40,g60
n24,g21,g40
n25,g3,g33
n26,g6,g3
n27,g32,g3
n28,g97,g42
n29,g73,g79
n30,g31,g94
n31,g0,g13
n32,g50,g42
n33,g98,g53
n34,g91,g49
n35,g31,g72
n36,g45,g26
n37,g58,g71
n38,g34,g92
n39,g83,g88
n40,g9,g41
n41,g53,g84
n42,g63,g46
n43,g56,g70
n44,g30,g24
n45,g48,g58
n46,g52,g82
n47,g51,g38
n48,g98,g69
n49,g40,g61
n50,g46,g93
n51,g24,g93
n52,g80,g56
n53,g1,g84
n54,g28,g87
n55,g85,g51
n56,g58,g95
n57,g90,g0
n58,g11,g31
n59,g75,g69
n60,g39,g98
n61,g69,g33
n62,g54,g60
n63,g46,g61
n64,g63,g71
n65,g98,g85
n66,g60,g39
n67,g44,g6
