n0,g87,g33
n1,g92,g98
n2,g45,g93
n3,g27,g18
n4,g74,g58
n5,g89,g83
n6,g79,g42
n7,g65,g5
n8,g53,g4
n9,g47,g25
n10,g26,g9
n11,g62,g67
n12,g48,g90
n13,g20,g74
n14,g60,g27
n15,g62,g19
n16,g22,g41
n17,g7,g72
n18,g45,g21
n19,g1,g52
n20,g81,g84
n21,g46,g35
n22,g52,g85
n23,g88,g99
n24,g36,g10
n25,g81,g46
n26,g44,g19
n27,g90,g5
n28,g78,g54
n29,g79,g64
n30,g55,g13
n31,g10,g76
n32,g74,g18
n33,g25,g91
n34,g8,g19
n35,g53,g81
n36,g8,g12
n37,g79,g23
n38,g81,g14
n39,g81,g76
n40,g41,g13
n41,g25,g49
n42,g79,g56
n43,g62,g35
n44,g26,g22
n45,g4,g5
n46,g5,g17
n47,g52,g96
n48,g57,g27
n49,g2,g15
n50,g93,g64
n51,g54,g72
n52,g67,g76
n53,g56,g75
n54,g52,g51
n55,g25,g48
n56,g32,g18
n57,g12,g57
n58,g51,g9
n59,g15,g71
n60,g8,g83
n61,g79,g55
n62,g21,g32
n63,g9,g2
n64,g73,g6
n65,g98,g22
n66,g61,g31
n67,g21,g95
