n70,g85,g47
n6,g99,g54
n4,g9,g36
n22,g97,g30
n21,g49,g94
n60,g77,g16
n79,g57,g42
n74,g3,g42
n69,g40,g23
n28,g50,g66
n14,g96,g61
n45,g86,g35
n89,g75,g85
n5,g97,g70
n23,g80,g43
n24,g74,g96
n17,g30,g92
n54,g24,g82
n77,g81,g36
n63,g22,g35
n9,g34,g91
n25,g60,g55
n87,g48,g36
n10,g32,g56
n68,g76,g85
n34,g70,g73
n72,g57,g70
n73,g4,g60
n55,g94,g2
n44,g68,g93
n16,g97,g77
n80,g17,g60
n81,g93,g95
n75,g7,g91
n66,g78,g13
n47,g37,g27
n52,g95,g22
n59,g23,g74
n57,g67,g44
n71,g55,g98
n37,g83,g53
n31,g22,g65
n19,g37,g60
n46,g12,g46
n65,g65,g18
n85,g95,g36
n1,g34,g84
n84,g63,g3
n32,g27,g55
n26,g74,g78
n20,g39,g88
n53,g40,g51
n56,g55,g97
n76,g44,g14
n38,g58,g23
n13,g80,g90
n67,g31,g54
n41,g22,g49
n18,g7,g12
n11,g66,g34
n30,g71,g80
n35,g35,g25
n8,g8,g69
n83,g47,g74
n39,g9,g39
n33,g62,g2
n27,g20,g42
n50,g9,g63
n12,g38,g95
n82,g39,g56
n0,g52,g75
n43,g30,g88
n58,g44,g16
n36,g31,g90
n42,g81,g24
n61,g10,g85
n78,g65,g43
n3,g66,g82
n29,g67,g13
n49,g70,g58
n88,g22,g56
n86,g55,g63
n62,g32,g4
n40,g82,g5
n51,g73,g84
n7,g94,g16
n15,g54,g87
n48,g86,g81
n64,g90,g3
n2,g83,g0
