n0,g99,g32
n1,g52,g60
n2,g9,g57
n3,g87,g88
n4,g0,g86
n5,g22,g42
n6,g60,g65
n7,g34,g52
n8,g38,g30
n9,g32,g12
n10,g74,g57
n11,g43,g35
n12,g40,g46
n13,g22,g78
n14,g18,g63
n15,g33,g95
n16,g24,g48
n17,g38,g80
n18,g2,g22
n19,g52,g66
n20,g5,g6
n21,g87,g13
n22,g37,g31
n23,g43,g58
n24,g58,g90
n25,g51,g82
n26,g46,g69
n27,g81,g75
n28,g48,g69
n29,g22,g93
n30,g74,g91
n31,g45,g83
n32,g34,g80
n33,g81,g6
n34,g9,g8
n35,g33,g72
n36,g0,g64
n37,g35,g51
n38,g32,g41
n39,g18,g36
n40,g26,g37
n41,g1,g57
n42,g11,g96
n43,g80,g74
n44,g94,g36
n45,g15,g75
n46,g36,g73
