n0,g33,g81
n1,g52,g49
n2,g72,g25
n3,g13,g32
n4,g68,g72
n5,g30,g96
n6,g46,g34
n7,g44,g35
n8,g65,g69
n9,g6,g97
n10,g76,g85
n11,g22,g40
n12,g51,g32
n13,g70,g20
n14,g84,g46
n15,g79,g49
n16,g17,g72
n17,g42,g10
n18,g80,g30
n19,g56,g50
n20,g52,g48
n21,g3,g39
n22,g84,g51
n23,g22,g90
n24,g75,g17
n25,g35,g99
n26,g24,g92
n27,g99,g6
n28,g18,g38
n29,g22,g76
n30,g50,g61
n31,g78,g12
n32,g78,g61
n33,g24,g29
n34,g39,g67
n35,g70,g69
n36,g35,g15
n37,g31,g86
n38,g0,g54
n39,g37,g59
n40,g32,g68
n41,g82,g44
n42,g74,g26
n43,g4,g94
n44,g78,g62
n45,g17,g57
n46,g12,g56
