n0,g77,g89
n1,g21,g66
n2,g91,g51
n3,g74,g34
n4,g29,g0
n5,g59,g80
n6,g42,g16
n7,g7,g0
n8,g8,g97
n9,g34,g56
n10,g37,g80
n11,g76,g19
n12,g86,g56
n13,g58,g83
n14,g6,g71
n15,g15,g54
n16,g14,g15
n17,g12,g40
n18,g59,g34
n19,g16,g86
n20,g59,g40
n21,g50,g39
n22,g9,g40
n23,g10,g88
n24,g64,g83
n25,g23,g24
n26,g45,g59
n27,g86,g11
n28,g54,g91
n29,g92,g40
n30,g96,g56
n31,g13,g11
n32,g98,g88
n33,g79,g47
n34,g98,g83
n35,g88,g43
n36,g5,g39
n37,g27,g42
n38,g46,g58
n39,g25,g40
n40,g59,g10
n41,g68,g97
n42,g61,g95
n43,g12,g7
n44,g29,g86
n45,g76,g6
n46,g14,g2
