n0,g5,g12
n1,g27,g19
n2,g81,g4
n3,g98,g20
n4,g50,g82
n5,g11,g50
n6,g19,g8
n7,g17,g68
n8,g36,g17
n9,g77,g78
n10,g24,g52
n11,g76,g52
n12,g44,g98
n13,g49,g66
n14,g56,g65
n15,g67,g50
n16,g24,g72
n17,g35,g68
n18,g34,g20
n19,g95,g92
n20,g62,g1
n21,g18,g23
n22,g90,g97
n23,g69,g67
n24,g79,g75
n25,g0,g86
n26,g46,g86
n27,g25,g39
n28,g45,g34
n29,g40,g18
n30,g64,g95
n31,g17,g50
n32,g41,g75
n33,g1,g5
n34,g61,g53
n35,g64,g96
n36,g25,g76
n37,g23,g62
n38,g56,g28
n39,g81,g96
n40,g0,g29
n41,g12,g98
n42,g56,g96
n43,g76,g3
n44,g99,g49
n45,g82,g0
n46,g58,g0
