n0,g65,g66
n1,g47,g80
n2,g69,g50
n3,g67,g31
n4,g75,g52
n5,g36,g51
n6,g0,g68
n7,g38,g63
n8,g79,g62
n9,g17,g59
n10,g43,g99
n11,g14,g75
n12,g21,g65
n13,g3,g88
n14,g81,g91
n15,g95,g48
n16,g66,g94
n17,g63,g17
n18,g74,g25
n19,g80,g51
n20,g63,g76
n21,g83,g31
n22,g34,g13
n23,g9,g63
n24,g19,g87
n25,g25,g78
n26,g74,g98
n27,g16,g89
n28,g10,g86
n29,g15,g75
n30,g26,g96
n31,g66,g16
n32,g12,g27
n33,g50,g14
n34,g31,g20
n35,g52,g29
n36,g45,g69
n37,g60,g36
n38,g72,g74
n39,g20,g14
n40,g62,g93
n41,g27,g20
n42,g73,g54
n43,g73,g40
n44,g30,g97
n45,g25,g85
n46,g19,g28
