n0,g24,g51
n1,g11,g27
n2,g43,g5
n3,g37,g88
n4,g29,g94
n5,g57,g55
n6,g35,g96
n7,g3,g32
n8,g62,g46
n9,g80,g6
n10,g68,g50
n11,g64,g48
n12,g92,g63
n13,g83,g77
n14,g8,g14
n15,g33,g29
n16,g99,g91
n17,g77,g57
n18,g20,g24
n19,g72,g97
n20,g7,g4
n21,g40,g46
n22,g40,g11
n23,g78,g12
n24,g53,g96
n25,g34,g55
n26,g72,g98
n27,g92,g48
n28,g13,g33
n29,g33,g55
n30,g45,g25
n31,g49,g25
n32,g9,g29
n33,g55,g77
n34,g67,g84
n35,g84,g7
n36,g66,g79
n37,g70,g75
n38,g8,g1
n39,g83,g75
n40,g51,g96
n41,g60,g8
n42,g80,g63
n43,g10,g90
n44,g18,g15
n45,g50,g31
n46,g40,g27
n47,g1,g12
n48,g65,g82
n49,g4,g88
n50,g62,g21
n51,g34,g20
n52,g58,g1
n53,g76,g72
n54,g40,g88
n55,g60,g81
n56,g81,g64
n57,g8,g16
n58,g63,g20
n59,g30,g40
n60,g56,g10
n61,g27,g74
n62,g87,g46
n63,g67,g13
n64,g29,g72
n65,g32,g44
n66,g15,g43
n67,g15,g30
n68,g53,g46
