n0,g37,g3
n1,g83,g19
n2,g97,g45
n3,g76,g49
n4,g27,g45
n5,g81,g51
n6,g90,g62
n7,g4,g57
n8,g10,g99
n9,g74,g73
n10,g94,g18
n11,g17,g77
n12,g4,g21
n13,g35,g98
n14,g6,g76
n15,g50,g77
n16,g79,g62
n17,g28,g14
n18,g32,g38
n19,g47,g4
n20,g81,g16
n21,g48,g29
n22,g26,g15
n23,g17,g28
n24,g60,g77
n25,g32,g77
n26,g35,g58
n27,g7,g93
n28,g31,g78
n29,g5,g48
n30,g15,g70
n31,g54,g36
n32,g15,g84
n33,g48,g35
n34,g20,g45
n35,g44,g72
n36,g13,g11
n37,g32,g65
n38,g42,g47
n39,g7,g37
n40,g34,g14
n41,g79,g82
n42,g9,g7
n43,g32,g83
n44,g49,g91
n45,g99,g63
n46,g47,g6
n47,g39,g82
n48,g75,g28
n49,g78,g34
n50,g78,g16
n51,g98,g76
n52,g6,g17
n53,g8,g4
n54,g43,g15
n55,g68,g79
n56,g85,g94
n57,g28,g12
n58,g25,g58
n59,g76,g68
n60,g7,g47
n61,g17,g40
n62,g88,g70
