n0,g41,g34
n1,g16,g47
n2,g69,g16
n3,g13,g15
n4,g88,g75
n5,g14,g3
n6,g48,g40
n7,g47,g9
n8,g12,g70
n9,g54,g42
n10,g39,g64
n11,g37,g26
n12,g98,g63
n13,g32,g65
n14,g13,g95
n15,g61,g57
n16,g53,g49
n17,g73,g8
n18,g89,g37
n19,g87,g28
n20,g68,g59
n21,g25,g66
n22,g69,g81
n23,g22,g32
n24,g82,g36
n25,g81,g29
n26,g13,g51
n27,g90,g38
n28,g38,g84
n29,g27,g72
n30,g34,g5
n31,g80,g26
n32,g99,g18
n33,g85,g71
n34,g46,g82
n35,g70,g89
n36,g74,g26
n37,g77,g76
n38,g8,g2
n39,g91,g85
n40,g31,g82
n41,g64,g8
n42,g30,g11
n43,g72,g49
n44,g10,g50
n45,g62,g25
n46,g75,g78
n47,g78,g48
n48,g66,g19
n49,g84,g43
n50,g20,g83
n51,g21,g26
n52,g15,g85
n53,g98,g97
n54,g38,g49
n55,g40,g2
n56,g94,g96
n57,g18,g15
n58,g86,g35
n59,g86,g20
n60,g44,g2
n61,g44,g64
n62,g61,g52
