n0,g45,g56
n1,g77,g22
n2,g6,g40
n3,g52,g13
n4,g9,g59
n5,g66,g76
n6,g7,g23
n7,g19,g58
n8,g80,g97
n9,g69,g14
n10,g47,g81
n11,g0,g44
n12,g53,g50
n13,g81,g54
n14,g20,g81
n15,g82,g83
n16,g5,g9
n17,g43,g99
n18,g57,g4
n19,g97,g47
n20,g31,g55
n21,g79,g73
n22,g68,g45
n23,g85,g64
n24,g39,g16
n25,g5,g32
n26,g18,g79
n27,g47,g80
n28,g34,g50
n29,g40,g61
n30,g83,g0
n31,g94,g93
n32,g16,g80
n33,g16,g8
n34,g23,g93
n35,g92,g29
n36,g44,g75
n37,g23,g20
n38,g80,g9
n39,g12,g15
n40,g82,g94
n41,g20,g94
n42,g32,g35
n43,g15,g78
n44,g8,g55
n45,g18,g30
n46,g79,g81
n47,g49,g1
n48,g26,g34
n49,g74,g54
n50,g94,g4
n51,g48,g55
n52,g57,g30
n53,g9,g44
n54,g49,g10
n55,g82,g31
n56,g12,g47
n57,g65,g32
n58,g43,g75
n59,g48,g67
n60,g58,g28
n61,g18,g14
n62,g16,g42
