n0,g30,g71
n1,g35,g96
n2,g5,g96
n3,g54,g74
n4,g23,g87
n5,g20,g14
n6,g51,g15
n7,g70,g31
n8,g46,g39
n9,g67,g88
n10,g22,g4
n11,g93,g80
n12,g69,g84
n13,g64,g68
n14,g52,g44
n15,g94,g87
n16,g12,g89
n17,g5,g67
n18,g7,g8
n19,g66,g77
n20,g36,g62
n21,g38,g70
n22,g41,g39
n23,g77,g10
n24,g62,g19
n25,g47,g95
n26,g40,g11
n27,g65,g79
n28,g15,g56
n29,g77,g15
n30,g83,g3
n31,g86,g19
n32,g39,g85
n33,g32,g47
n34,g48,g91
n35,g28,g88
n36,g8,g58
n37,g43,g85
n38,g52,g73
n39,g67,g53
n40,g78,g0
n41,g70,g61
n42,g75,g26
n43,g17,g78
n44,g11,g53
n45,g36,g76
n46,g0,g64
n47,g20,g99
n48,g0,g51
n49,g76,g86
n50,g5,g15
n51,g74,g34
n52,g48,g83
n53,g90,g28
n54,g68,g84
n55,g40,g54
n56,g75,g53
n57,g83,g16
n58,g96,g49
n59,g22,g41
n60,g61,g91
n61,g36,g78
n62,g36,g55
