n70,g51,g43
n65,g91,g38
n6,g38,g70
n35,g27,g19
n4,g73,g69
n32,g47,g20
n72,g59,g77
n83,g56,g55
n74,g80,g93
n84,g34,g90
n26,g53,g84
n21,g28,g32
n60,g14,g71
n20,g18,g99
n73,g76,g46
n51,g24,g4
n69,g9,g97
n71,g62,g42
n28,g70,g24
n77,g39,g6
n14,g26,g54
n45,g46,g84
n39,g83,g51
n5,g77,g46
n23,g25,g61
n24,g80,g70
n54,g29,g26
n16,g84,g95
n82,g39,g38
n17,g5,g72
n18,g36,g54
n63,g41,g82
n9,g39,g7
n25,g0,g12
n30,g47,g73
n31,g81,g9
n10,g88,g18
n43,g11,g51
n68,g38,g80
n34,g5,g24
n8,g28,g57
n79,g2,g37
n53,g23,g84
n55,g20,g88
n38,g55,g5
n33,g64,g65
n62,g84,g57
n11,g40,g37
n27,g48,g98
n50,g85,g37
n44,g53,g16
n12,g33,g53
n67,g22,g35
n75,g11,g69
n80,g90,g81
n0,g39,g46
n22,g90,g93
n81,g70,g90
n58,g79,g15
n36,g74,g50
n42,g18,g26
n61,g15,g2
n78,g94,g58
n3,g64,g80
n29,g26,g56
n47,g28,g52
n49,g14,g40
n52,g43,g60
n59,g66,g80
n57,g29,g32
n66,g96,g23
n37,g39,g58
n13,g44,g36
n40,g78,g27
n19,g35,g60
n46,g64,g97
n7,g18,g36
n15,g26,g48
n48,g5,g35
n41,g2,g6
n76,g19,g33
n64,g89,g35
n56,g85,g12
n2,g19,g71
n1,g5,g57
