n70,g16,g15
n6,g52,g55
n4,g8,g18
n22,g99,g64
n21,g98,g70
n60,g86,g8
n79,g64,g65
n74,g62,g20
n69,g30,g37
n28,g94,g36
n14,g7,g14
n45,g98,g5
n5,g32,g44
n23,g93,g4
n24,g17,g13
n17,g69,g46
n54,g60,g31
n77,g61,g10
n63,g11,g29
n9,g41,g90
n25,g20,g99
n87,g71,g63
n10,g11,g46
n68,g31,g5
n34,g12,g62
n72,g91,g7
n73,g48,g78
n55,g75,g13
n44,g87,g59
n16,g50,g97
n80,g34,g25
n81,g53,g46
n75,g25,g50
n66,g75,g93
n47,g4,g1
n52,g74,g57
n59,g3,g33
n57,g90,g96
n71,g58,g4
n37,g15,g14
n31,g48,g63
n19,g58,g71
n46,g29,g78
n65,g51,g70
n85,g31,g18
n1,g63,g73
n84,g67,g14
n32,g93,g51
n26,g98,g50
n20,g2,g61
n53,g12,g28
n56,g72,g21
n76,g25,g26
n38,g39,g9
n13,g41,g85
n67,g81,g82
n41,g38,g70
n18,g2,g42
n11,g74,g73
n30,g10,g30
n35,g1,g95
n8,g24,g28
n83,g61,g60
n39,g35,g55
n33,g46,g88
n27,g85,g9
n50,g6,g33
n12,g81,g6
n82,g56,g9
n0,g51,g18
n43,g98,g79
n58,g18,g26
n36,g80,g86
n42,g86,g64
n61,g85,g38
n78,g48,g77
n3,g2,g5
n29,g75,g92
n49,g35,g71
n88,g95,g89
n86,g9,g29
n62,g96,g85
n40,g58,g48
n51,g56,g95
n7,g44,g25
n15,g56,g32
n48,g88,g13
n64,g99,g0
n2,g88,g75
