n70,g42,g70
n6,g32,g77
n4,g79,g75
n22,g96,g72
n21,g27,g54
n60,g95,g38
n79,g98,g26
n74,g24,g48
n69,g36,g38
n28,g17,g87
n14,g99,g93
n45,g98,g82
n5,g72,g87
n23,g77,g80
n24,g60,g74
n17,g1,g58
n54,g10,g40
n77,g70,g6
n63,g72,g50
n9,g70,g82
n25,g29,g86
n87,g52,g4
n10,g18,g32
n68,g95,g7
n34,g27,g37
n72,g66,g22
n73,g80,g41
n55,g94,g29
n44,g94,g74
n16,g56,g0
n80,g52,g53
n81,g88,g92
n75,g29,g56
n66,g2,g75
n47,g44,g86
n52,g12,g21
n59,g54,g35
n57,g95,g22
n71,g14,g50
n37,g82,g30
n31,g7,g81
n19,g59,g77
n46,g86,g32
n65,g38,g10
n85,g62,g85
n1,g99,g45
n84,g66,g92
n32,g71,g43
n26,g94,g9
n20,g62,g95
n53,g13,g0
n56,g27,g57
n76,g28,g21
n38,g47,g85
n13,g30,g37
n67,g9,g5
n41,g75,g9
n18,g64,g50
n11,g40,g2
n30,g59,g24
n35,g75,g94
n8,g18,g47
n83,g98,g57
n39,g79,g81
n33,g82,g11
n27,g90,g41
n50,g39,g29
n12,g87,g90
n82,g52,g69
n0,g96,g47
n43,g8,g47
n58,g4,g24
n36,g79,g48
n42,g38,g61
n61,g84,g66
n78,g33,g34
n3,g18,g97
n29,g1,g60
n49,g30,g46
n88,g0,g29
n86,g40,g97
n62,g67,g43
n40,g17,g85
n51,g51,g89
n7,g58,g57
n15,g65,g80
n48,g85,g32
n64,g43,g4
n2,g2,g84
