n70,g29,g63
n6,g91,g72
n4,g77,g55
n22,g63,g38
n21,g53,g56
n60,g54,g46
n79,g56,g55
n74,g77,g59
n69,g87,g29
n28,g16,g78
n14,g50,g64
n45,g44,g39
n5,g90,g8
n23,g81,g22
n24,g60,g96
n17,g27,g38
n54,g19,g75
n77,g68,g81
n63,g53,g27
n9,g16,g18
n25,g59,g0
n87,g30,g10
n10,g33,g61
n68,g51,g42
n34,g98,g61
n72,g2,g48
n73,g62,g20
n55,g51,g94
n44,g42,g16
n16,g95,g84
n80,g57,g31
n81,g65,g75
n75,g34,g39
n66,g71,g30
n47,g96,g74
n52,g76,g94
n59,g26,g64
n57,g75,g3
n71,g49,g5
n37,g65,g50
n31,g98,g2
n19,g96,g9
n46,g94,g50
n65,g92,g29
n85,g31,g2
n1,g47,g69
n84,g40,g11
n32,g73,g8
n26,g52,g45
n20,g89,g33
n53,g53,g73
n56,g0,g91
n76,g37,g21
n38,g88,g28
n13,g23,g48
n67,g4,g95
n41,g17,g57
n18,g3,g94
n11,g63,g20
n30,g6,g47
n35,g98,g71
n8,g84,g22
n83,g49,g57
n39,g96,g72
n33,g89,g70
n27,g1,g5
n50,g9,g90
n12,g18,g29
n82,g38,g24
n0,g59,g15
n43,g67,g14
n58,g21,g14
n36,g38,g61
n42,g69,g54
n61,g28,g46
n78,g13,g41
n3,g86,g30
n29,g40,g68
n49,g74,g95
n88,g81,g19
n86,g43,g88
n62,g98,g14
n40,g99,g48
n51,g13,g60
n7,g7,g88
n15,g35,g91
n48,g41,g31
n64,g82,g77
n2,g6,g35
