n70,g81,g75
n6,g34,g77
n4,g31,g10
n22,g92,g0
n21,g86,g33
n60,g47,g39
n79,g3,g55
n74,g98,g16
n69,g30,g7
n28,g7,g98
n14,g66,g35
n45,g86,g64
n5,g64,g63
n23,g29,g31
n24,g51,g5
n17,g48,g78
n54,g7,g14
n77,g87,g49
n63,g46,g88
n9,g93,g26
n25,g77,g24
n87,g55,g93
n10,g46,g64
n68,g78,g92
n34,g96,g73
n72,g19,g25
n73,g22,g45
n55,g59,g80
n44,g82,g62
n16,g23,g72
n80,g65,g5
n81,g55,g88
n75,g82,g37
n66,g62,g3
n47,g3,g92
n52,g19,g83
n59,g2,g88
n57,g78,g12
n71,g69,g24
n37,g0,g56
n31,g57,g10
n19,g15,g41
n46,g74,g17
n65,g92,g60
n85,g89,g83
n1,g15,g56
n84,g8,g54
n32,g17,g68
n26,g90,g29
n20,g95,g8
n53,g66,g48
n56,g30,g96
n76,g82,g15
n38,g0,g24
n13,g62,g88
n67,g91,g93
n41,g97,g29
n18,g29,g32
n11,g63,g95
n30,g63,g1
n35,g47,g1
n8,g89,g72
n83,g10,g90
n39,g67,g9
n33,g55,g1
n27,g41,g81
n50,g46,g39
n12,g84,g32
n82,g18,g12
n0,g87,g50
n43,g32,g65
n58,g72,g35
n36,g56,g91
n42,g14,g92
n61,g31,g80
n78,g13,g79
n3,g83,g40
n29,g64,g52
n49,g31,g48
n88,g33,g10
n86,g20,g81
n62,g65,g46
n40,g45,g36
n51,g18,g7
n7,g84,g86
n15,g16,g26
n48,g24,g7
n64,g88,g53
n2,g74,g52
