n0,g18,g33
n1,g46,g23
n2,g96,g77
n3,g5,g23
n4,g21,g31
n5,g73,g28
n6,g34,g94
n7,g68,g76
n8,g54,g84
n9,g1,g50
n10,g11,g36
n11,g24,g47
n12,g0,g3
n13,g12,g9
n14,g74,g54
n15,g20,g0
n16,g78,g64
n17,g34,g87
n18,g32,g47
n19,g22,g99
n20,g51,g79
n21,g30,g99
n22,g96,g73
n23,g17,g37
n24,g62,g2
n25,g21,g69
n26,g65,g46
n27,g53,g55
n28,g14,g62
n29,g99,g90
n30,g71,g50
n31,g33,g41
n32,g42,g96
n33,g43,g86
n34,g10,g98
n35,g50,g11
n36,g65,g89
n37,g15,g64
n38,g22,g9
n39,g15,g7
n40,g58,g7
n41,g56,g89
n42,g54,g42
n43,g89,g27
n44,g35,g78
n45,g52,g35
n46,g51,g3
n47,g52,g12
n48,g98,g41
