n0,g73,g61
n1,g40,g20
n2,g29,g44
n3,g38,g15
n4,g43,g23
n5,g84,g9
n6,g58,g67
n7,g59,g98
n8,g66,g23
n9,g88,g27
n10,g72,g16
n11,g34,g79
n12,g21,g51
n13,g52,g48
n14,g74,g17
n15,g54,g50
n16,g85,g90
n17,g98,g1
n18,g88,g75
n19,g61,g0
n20,g0,g49
n21,g24,g94
n22,g45,g67
n23,g25,g0
n24,g87,g68
n25,g23,g34
n26,g82,g31
n27,g50,g94
n28,g75,g76
n29,g45,g24
n30,g80,g66
n31,g54,g55
n32,g65,g33
n33,g63,g67
n34,g55,g26
n35,g66,g14
n36,g66,g18
n37,g21,g32
n38,g8,g80
n39,g87,g79
n40,g70,g18
n41,g31,g47
n42,g74,g30
n43,g41,g93
n44,g30,g7
n45,g18,g98
n46,g29,g3
n47,g40,g64
n48,g82,g48
