n0,g8,g74
n1,g79,g32
n2,g86,g48
n3,g96,g78
n4,g1,g26
n5,g41,g4
n6,g78,g52
n7,g77,g83
n8,g34,g53
n9,g74,g36
n10,g7,g1
n11,g72,g22
n12,g87,g5
n13,g88,g5
n14,g15,g31
n15,g23,g38
n16,g33,g88
n17,g17,g64
n18,g23,g53
n19,g25,g90
n20,g50,g67
n21,g46,g80
n22,g3,g28
n23,g97,g76
n24,g84,g14
n25,g55,g24
n26,g90,g36
n27,g52,g8
n28,g26,g0
n29,g86,g62
n30,g53,g71
n31,g36,g72
n32,g56,g26
n33,g92,g44
n34,g30,g63
n35,g73,g90
n36,g40,g29
n37,g21,g60
n38,g4,g61
n39,g38,g56
n40,g92,g65
n41,g12,g87
n42,g97,g60
n43,g13,g76
n44,g28,g33
n45,g44,g21
n46,g72,g60
