n0,g75,g88
n1,g72,g78
n2,g47,g53
n3,g78,g77
n4,g41,g51
n5,g73,g75
n6,g97,g68
n7,g13,g92
n8,g40,g44
n9,g31,g9
n10,g91,g57
n11,g77,g95
n12,g92,g55
n13,g11,g52
n14,g27,g30
n15,g23,g8
n16,g61,g33
n17,g28,g48
n18,g76,g14
n19,g85,g46
n20,g94,g26
n21,g16,g79
n22,g85,g13
n23,g38,g36
n24,g43,g91
n25,g99,g75
n26,g21,g41
n27,g39,g81
n28,g25,g14
n29,g70,g8
n30,g29,g74
n31,g9,g10
n32,g46,g75
n33,g95,g97
n34,g17,g76
n35,g94,g51
n36,g78,g38
n37,g73,g28
n38,g99,g72
n39,g22,g94
n40,g1,g39
n41,g16,g12
n42,g19,g64
n43,g99,g95
n44,g37,g57
n45,g89,g78
n46,g80,g85
n47,g56,g70
n48,g30,g7
n49,g43,g33
n50,g76,g28
n51,g41,g35
n52,g52,g19
