n0,g90,g77
n1,g38,g27
n2,g24,g5
n3,g8,g19
n4,g60,g94
n5,g8,g28
n6,g71,g58
n7,g5,g73
n8,g80,g66
n9,g33,g31
n10,g73,g55
n11,g26,g62
n12,g4,g81
n13,g72,g49
n14,g5,g74
n15,g36,g2
n16,g57,g1
n17,g57,g75
n18,g78,g32
n19,g84,g31
n20,g79,g56
n21,g25,g29
n22,g11,g20
n23,g61,g99
n24,g31,g64
n25,g69,g85
n26,g14,g60
n27,g53,g7
n28,g1,g39
n29,g67,g60
n30,g59,g94
n31,g18,g49
n32,g87,g43
n33,g25,g70
n34,g66,g60
n35,g7,g69
n36,g30,g89
n37,g61,g41
n38,g49,g57
n39,g26,g15
n40,g77,g3
n41,g32,g34
n42,g64,g90
n43,g10,g78
n44,g0,g82
n45,g51,g56
