n0,g95,g60
n1,g92,g74
n2,g49,g41
n3,g52,g92
n4,g49,g35
n5,g77,g33
n6,g26,g20
n7,g46,g2
n8,g4,g52
n9,g14,g21
n10,g18,g35
n11,g10,g54
n12,g97,g84
n13,g84,g21
n14,g80,g38
n15,g38,g81
n16,g66,g63
n17,g53,g75
n18,g32,g33
n19,g5,g47
n20,g93,g50
n21,g61,g86
n22,g34,g95
n23,g38,g25
n24,g77,g97
n25,g98,g75
n26,g72,g71
n27,g35,g30
n28,g2,g75
n29,g9,g62
n30,g94,g95
n31,g96,g5
n32,g39,g88
n33,g17,g67
n34,g59,g28
n35,g9,g53
n36,g77,g10
n37,g8,g48
n38,g65,g59
n39,g66,g4
n40,g37,g17
n41,g75,g89
n42,g41,g87
n43,g65,g22
n44,g73,g27
n45,g32,g9
