n0,g59,g52
n1,g26,g68
n2,g21,g16
n3,g15,g28
n4,g66,g40
n5,g54,g80
n6,g40,g86
n7,g78,g32
n8,g65,g30
n9,g53,g22
n10,g21,g71
n11,g97,g79
n12,g75,g69
n13,g96,g32
n14,g18,g55
n15,g55,g15
n16,g20,g21
n17,g87,g18
n18,g13,g98
n19,g20,g36
n20,g47,g96
n21,g28,g90
n22,g85,g78
n23,g25,g6
n24,g74,g91
n25,g60,g17
n26,g54,g10
n27,g56,g57
n28,g37,g76
n29,g16,g85
n30,g67,g76
n31,g74,g95
n32,g20,g25
n33,g45,g47
n34,g70,g66
n35,g43,g65
n36,g10,g58
n37,g22,g43
n38,g53,g75
n39,g13,g48
n40,g68,g0
n41,g74,g68
n42,g40,g42
n43,g83,g70
n44,g23,g44
n45,g0,g57
n46,g90,g57
n47,g30,g17
n48,g33,g69
n49,g23,g36
n50,g94,g37
