n0,g19,g22
n1,g53,g66
n2,g7,g55
n3,g46,g65
n4,g21,g43
n5,g27,g49
n6,g93,g70
n7,g11,g97
n8,g40,g9
n9,g84,g92
n10,g56,g25
n11,g3,g41
n12,g92,g28
n13,g90,g73
n14,g13,g68
n15,g30,g73
n16,g97,g28
n17,g48,g92
n18,g52,g47
n19,g31,g15
n20,g97,g47
n21,g44,g63
n22,g63,g36
n23,g29,g8
n24,g34,g14
n25,g81,g57
n26,g32,g84
n27,g56,g77
n28,g0,g48
n29,g92,g2
n30,g72,g27
n31,g16,g91
n32,g28,g71
n33,g62,g44
n34,g18,g34
n35,g66,g45
n36,g66,g57
n37,g53,g90
n38,g67,g40
n39,g32,g72
n40,g26,g73
n41,g1,g9
n42,g46,g41
n43,g90,g32
n44,g1,g98
n45,g54,g26
n46,g79,g32
n47,g38,g85
n48,g86,g36
n49,g73,g20
n50,g91,g38
