n0,g74,g70
n1,g18,g44
n2,g6,g35
n3,g41,g98
n4,g35,g97
n5,g52,g28
n6,g56,g94
n7,g69,g17
n8,g81,g2
n9,g49,g80
n10,g90,g86
n11,g21,g81
n12,g22,g11
n13,g77,g27
n14,g9,g77
n15,g28,g78
n16,g77,g30
n17,g34,g22
n18,g87,g60
n19,g91,g62
n20,g78,g93
n21,g40,g62
n22,g83,g11
n23,g19,g22
n24,g31,g69
n25,g36,g21
n26,g63,g33
n27,g30,g13
n28,g92,g62
n29,g60,g44
n30,g76,g51
n31,g17,g20
n32,g39,g78
n33,g34,g99
n34,g34,g47
n35,g78,g27
n36,g30,g76
n37,g48,g12
n38,g93,g30
n39,g76,g75
n40,g30,g15
n41,g97,g2
n42,g25,g12
n43,g37,g64
n44,g28,g23
n45,g38,g81
n46,g26,g31
n47,g9,g99
n48,g62,g75
n49,g23,g92
n50,g96,g11
