n0,g48,g84
n1,g36,g98
n2,g50,g2
n3,g25,g22
n4,g80,g10
n5,g42,g12
n6,g37,g43
n7,g30,g75
n8,g53,g15
n9,g54,g39
n10,g6,g64
n11,g27,g11
n12,g59,g21
n13,g35,g23
n14,g99,g19
n15,g56,g82
n16,g7,g79
n17,g51,g92
n18,g99,g48
n19,g42,g28
n20,g90,g82
n21,g55,g96
n22,g98,g45
n23,g0,g20
n24,g7,g77
n25,g27,g73
n26,g30,g31
n27,g89,g57
n28,g4,g93
n29,g54,g70
n30,g45,g40
n31,g26,g4
n32,g30,g28
n33,g61,g11
n34,g87,g88
n35,g5,g49
n36,g94,g44
n37,g77,g4
n38,g6,g71
n39,g4,g95
n40,g42,g45
n41,g3,g59
n42,g24,g94
n43,g54,g56
n44,g56,g97
n45,g79,g86
n46,g63,g47
n47,g88,g12
n48,g22,g54
n49,g41,g45
n50,g57,g24
n51,g42,g38
n52,g28,g99
n53,g62,g99
n54,g37,g24
n55,g14,g3
n56,g47,g5
n57,g8,g78
n58,g61,g54
n59,g99,g89
n60,g27,g67
n61,g30,g81
n62,g96,g36
n63,g43,g75
n64,g18,g65
n65,g52,g49
n66,g84,g4
n67,g83,g33
n68,g21,g33
n69,g21,g32
