n0,g47,g32
n1,g41,g51
n2,g24,g77
n3,g82,g69
n4,g75,g91
n5,g44,g27
n6,g45,g89
n7,g75,g4
n8,g50,g22
n9,g27,g73
n10,g38,g69
n11,g97,g72
n12,g97,g45
n13,g68,g9
n14,g92,g6
n15,g85,g8
n16,g79,g85
n17,g84,g45
n18,g10,g48
n19,g60,g35
n20,g56,g95
n21,g72,g41
n22,g21,g24
n23,g42,g68
n24,g89,g10
n25,g11,g22
n26,g6,g27
n27,g24,g96
n28,g66,g8
n29,g11,g65
n30,g2,g35
n31,g36,g51
n32,g23,g47
n33,g75,g79
n34,g90,g57
n35,g62,g24
n36,g53,g15
n37,g22,g82
n38,g42,g22
n39,g4,g23
n40,g60,g66
n41,g91,g88
n42,g70,g15
n43,g75,g31
n44,g19,g35
n45,g73,g89
n46,g99,g30
n47,g45,g79
n48,g86,g88
n49,g77,g81
n50,g87,g47
n51,g41,g56
n52,g33,g75
n53,g69,g36
n54,g74,g13
n55,g1,g18
n56,g30,g74
n57,g64,g96
n58,g0,g52
n59,g56,g15
n60,g17,g67
n61,g90,g44
n62,g94,g10
n63,g84,g43
