n0,g66,g12
n1,g69,g9
n2,g51,g48
n3,g68,g6
n4,g0,g69
n5,g10,g53
n6,g97,g23
n7,g78,g3
n8,g57,g77
n9,g59,g90
n10,g19,g60
n11,g16,g53
n12,g84,g75
n13,g23,g28
n14,g44,g88
n15,g4,g39
n16,g67,g93
n17,g88,g72
n18,g13,g0
n19,g12,g85
n20,g75,g76
n21,g41,g98
n22,g69,g45
n23,g73,g53
n24,g70,g72
n25,g71,g84
n26,g20,g52
n27,g81,g94
n28,g61,g93
n29,g61,g98
n30,g10,g11
n31,g61,g19
n32,g28,g44
n33,g3,g50
n34,g87,g69
n35,g31,g89
n36,g23,g46
n37,g13,g28
n38,g7,g26
n39,g47,g68
n40,g49,g75
n41,g95,g29
n42,g34,g26
n43,g92,g80
n44,g51,g11
n45,g4,g2
n46,g79,g75
n47,g5,g47
n48,g1,g65
n49,g44,g15
n50,g91,g3
n51,g95,g65
n52,g65,g40
n53,g23,g96
n54,g32,g71
n55,g31,g28
n56,g91,g63
n57,g39,g66
n58,g45,g53
n59,g59,g55
n60,g52,g63
n61,g91,g52
n62,g64,g6
n63,g65,g85
