n70,g38,g91
n65,g82,g92
n6,g46,g65
n35,g22,g82
n4,g72,g51
n32,g97,g6
n72,g96,g89
n26,g11,g60
n21,g56,g97
n60,g96,g50
n20,g48,g63
n73,g61,g97
n51,g58,g87
n69,g15,g13
n71,g13,g92
n28,g98,g27
n14,g99,g93
n45,g50,g20
n39,g1,g26
n5,g18,g82
n23,g65,g71
n24,g62,g40
n54,g27,g94
n16,g60,g57
n17,g46,g95
n18,g1,g38
n63,g73,g98
n9,g17,g11
n25,g15,g14
n30,g75,g10
n31,g5,g81
n10,g37,g13
n43,g88,g53
n68,g40,g19
n34,g19,g58
n8,g32,g42
n53,g99,g75
n55,g11,g46
n38,g47,g88
n33,g21,g62
n62,g32,g19
n11,g3,g61
n27,g27,g85
n50,g80,g5
n44,g90,g87
n12,g77,g84
n67,g90,g50
n0,g62,g56
n22,g44,g83
n58,g8,g72
n36,g96,g40
n42,g43,g89
n61,g1,g95
n3,g88,g16
n29,g49,g40
n47,g76,g41
n49,g64,g87
n52,g5,g14
n59,g59,g3
n57,g62,g45
n66,g9,g92
n37,g93,g79
n13,g58,g8
n40,g98,g41
n19,g4,g89
n46,g81,g14
n7,g56,g32
n15,g77,g92
n48,g58,g98
n41,g67,g52
n64,g60,g78
n56,g46,g75
n2,g35,g50
n1,g9,g37
