n0,g51,g64
n1,g49,g8
n2,g46,g74
n3,g73,g15
n4,g3,g52
n5,g4,g16
n6,g46,g1
n7,g35,g42
n8,g46,g72
n9,g48,g93
n10,g89,g16
n11,g24,g58
n12,g79,g35
n13,g42,g21
n14,g85,g93
n15,g92,g93
n16,g30,g96
n17,g92,g79
n18,g33,g90
n19,g72,g28
n20,g25,g56
n21,g88,g31
n22,g25,g47
n23,g91,g83
n24,g27,g67
n25,g62,g81
n26,g60,g41
n27,g65,g2
n28,g45,g18
n29,g81,g7
n30,g32,g24
n31,g44,g33
n32,g45,g14
n33,g39,g92
n34,g7,g95
n35,g25,g48
n36,g10,g43
n37,g88,g23
n38,g85,g80
n39,g30,g36
n40,g57,g49
n41,g14,g67
n42,g55,g68
n43,g65,g51
n44,g35,g62
n45,g59,g48
n46,g20,g2
n47,g35,g52
n48,g4,g97
n49,g18,g15
n50,g53,g10
n51,g78,g98
n52,g44,g77
n53,g9,g54
n54,g11,g60
n55,g28,g11
n56,g27,g70
n57,g18,g94
n58,g72,g55
n59,g19,g35
n60,g90,g70
n61,g86,g30
n62,g44,g96
n63,g70,g61
n64,g83,g47
n65,g39,g21
n66,g76,g80
