n0,g82,g53
n1,g30,g50
n2,g88,g92
n3,g41,g3
n4,g68,g47
n5,g19,g32
n6,g81,g37
n7,g54,g44
n8,g25,g46
n9,g12,g33
n10,g32,g23
n11,g86,g45
n12,g13,g44
n13,g28,g61
n14,g48,g17
n15,g42,g55
n16,g66,g33
n17,g17,g5
n18,g16,g22
n19,g49,g79
n20,g25,g8
n21,g26,g6
n22,g48,g76
n23,g40,g14
n24,g87,g99
n25,g15,g72
n26,g65,g46
n27,g65,g9
n28,g57,g27
n29,g60,g16
n30,g75,g67
n31,g85,g12
n32,g16,g40
n33,g51,g55
n34,g43,g63
n35,g1,g88
n36,g37,g18
n37,g11,g61
n38,g98,g29
n39,g82,g45
n40,g82,g92
n41,g52,g24
n42,g34,g9
n43,g5,g96
n44,g33,g39
n45,g91,g86
n46,g55,g44
n47,g91,g38
n48,g94,g50
n49,g31,g93
n50,g55,g86
n51,g76,g49
n52,g19,g59
n53,g28,g76
n54,g63,g97
n55,g68,g48
n56,g93,g84
n57,g29,g59
n58,g40,g3
n59,g20,g0
n60,g27,g73
n61,g66,g56
n62,g61,g56
n63,g70,g48
n64,g40,g82
n65,g89,g26
n66,g10,g36
