n70,g11,g3
n65,g64,g36
n6,g90,g1
n35,g2,g47
n4,g47,g92
n32,g85,g90
n26,g73,g42
n21,g19,g65
n60,g3,g89
n20,g79,g37
n51,g90,g99
n69,g45,g81
n71,g40,g41
n28,g82,g57
n14,g53,g92
n45,g69,g59
n39,g10,g58
n5,g29,g90
n23,g97,g4
n24,g37,g15
n54,g18,g41
n16,g95,g85
n17,g33,g45
n18,g69,g76
n63,g27,g18
n9,g40,g36
n25,g0,g78
n30,g94,g56
n31,g49,g72
n10,g1,g14
n43,g28,g15
n68,g45,g70
n34,g20,g42
n8,g85,g25
n53,g57,g47
n55,g5,g25
n38,g2,g43
n33,g86,g42
n62,g68,g91
n11,g6,g38
n27,g51,g92
n50,g32,g20
n44,g23,g84
n12,g24,g64
n67,g5,g44
n0,g92,g85
n22,g9,g48
n58,g45,g28
n36,g85,g38
n42,g90,g73
n61,g80,g35
n3,g79,g8
n29,g59,g37
n47,g83,g51
n49,g0,g19
n52,g37,g51
n59,g99,g86
n57,g55,g51
n66,g25,g76
n37,g86,g20
n13,g60,g17
n40,g27,g48
n19,g89,g73
n46,g97,g78
n7,g15,g56
n15,g47,g77
n48,g66,g20
n41,g36,g1
n64,g34,g53
n56,g69,g88
n2,g76,g84
n1,g36,g32
