n0,g98,g64
n1,g33,g75
n2,g19,g36
n3,g53,g29
n4,g44,g72
n5,g91,g92
n6,g46,g78
n7,g65,g77
n8,g49,g66
n9,g81,g11
n10,g62,g97
n11,g60,g66
n12,g71,g32
n13,g55,g78
n14,g43,g39
n15,g5,g12
n16,g89,g52
n17,g74,g96
n18,g34,g29
n19,g58,g32
n20,g95,g91
n21,g12,g38
n22,g82,g39
n23,g19,g8
n24,g13,g81
n25,g18,g90
n26,g21,g12
n27,g70,g59
n28,g85,g47
n29,g55,g7
n30,g68,g55
n31,g73,g54
n32,g39,g3
n33,g7,g47
n34,g95,g33
n35,g18,g13
n36,g3,g36
n37,g74,g14
n38,g43,g87
n39,g71,g44
n40,g69,g7
n41,g40,g50
n42,g75,g96
n43,g29,g94
n44,g94,g95
n45,g26,g41
n46,g17,g70
n47,g82,g29
n48,g39,g13
n49,g35,g90
n50,g88,g60
n51,g31,g81
n52,g3,g58
n53,g24,g91
