n0,g46,g25
n1,g69,g66
n2,g32,g96
n3,g17,g23
n4,g30,g8
n5,g4,g2
n6,g89,g38
n7,g55,g88
n8,g77,g43
n9,g89,g9
n10,g64,g70
n11,g60,g48
n12,g55,g99
n13,g20,g30
n14,g99,g58
n15,g45,g5
n16,g42,g75
n17,g62,g79
n18,g2,g38
n19,g98,g44
n20,g94,g26
n21,g12,g71
n22,g11,g89
n23,g91,g33
n24,g54,g62
n25,g79,g36
n26,g4,g1
n27,g80,g42
n28,g94,g50
n29,g91,g61
n30,g41,g36
n31,g66,g37
n32,g48,g55
n33,g49,g35
n34,g30,g53
n35,g41,g55
n36,g16,g56
n37,g21,g69
n38,g57,g64
n39,g14,g52
n40,g88,g11
n41,g65,g91
n42,g8,g87
n43,g66,g48
n44,g58,g97
n45,g44,g93
n46,g25,g96
n47,g43,g6
n48,g20,g23
n49,g51,g43
n50,g43,g66
n51,g64,g82
n52,g10,g26
n53,g53,g39
